POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year
98,Alex Hales,37,24,154.16,2,3,RCB,M. Chinnaswamy Stadium,2018-05-17,2018
99,Suryakumar Yadav,72,47,153.19,6,3,RR,Sawai Mansingh Stadium,2018-04-22,2018
100,Alex Hales,45,31,145.16,3,3,DC,Rajiv Gandhi Intl. Cricket Stadium,2018-05-05,2018
101,Shreyas Iyer,50,35,142.85,3,3,RR,Arun Jaitley Stadium,2018-05-02,2018
102,KL Rahul,21,15,140.0,0,3,RCB,Holkar Cricket Stadium,2018-05-14,2018
103,Ishan Kishan,58,42,138.09,4,3,RR,Sawai Mansingh Stadium,2018-04-22,2018
104,Rahul Tripathi,80,58,137.93,5,3,RCB,Sawai Mansingh Stadium,2018-05-19,2018
105,Suryakumar Yadav,57,42,135.71,6,3,PBKS,Holkar Cricket Stadium,2018-05-04,2018
106,MS Dhoni,31,23,134.78,1,3,RCB,Maharashtra Cricket Association's International Stadium,2018-05-05,2018
107,Ishan Kishan,25,19,131.57,0,3,PBKS,Holkar Cricket Stadium,2018-05-04,2018
108,Chris Lynn,55,43,127.9,4,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,2018-05-19,2018
109,Rashid Khan,17,4,425.0,1,2,CSK,Rajiv Gandhi Intl. Cricket Stadium,2018-04-22,2018
110,Hardik Pandya,17,5,340.0,1,2,RCB,Wankhede Stadium,2018-04-17,2018
111,Krishnappa Gowtham,13,4,325.0,0,2,CSK,Sawai Mansingh Stadium,2018-05-11,2018
112,Sunil Narine,12,4,300.0,0,2,CSK,Chidambaram,2018-04-10,2018
113,Krishnappa Gowtham,33,11,300.0,4,2,MI,Sawai Mansingh Stadium,2018-04-22,2018
114,Sunil Narine,21,7,300.0,2,2,RR,Eden Gardens,2018-05-15,2018
115,Sunil Narine,29,10,290.0,4,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2018-05-19,2018
116,Krishnappa Gowtham,14,5,280.0,0,2,RCB,Sawai Mansingh Stadium,2018-05-19,2018
117,Krunal Pandya,31,12,258.33,4,2,PBKS,Holkar Cricket Stadium,2018-05-04,2018
118,Yusuf Pathan,27,12,225.0,2,2,DC,Rajiv Gandhi Intl. Cricket Stadium,2018-05-05,2018
119,KL Rahul,60,27,222.22,9,2,KKR,Eden Gardens,2018-04-21,2018
120,Mandeep Singh,37,18,205.55,4,2,KKR,Eden Gardens,2018-04-08,2018
121,Chris Lynn,12,6,200.0,0,2,CSK,Eden Gardens,2018-05-03,2018
122,Shakib Al Hasan,24,12,200.0,1,2,PBKS,IS Bindra Stadium,2018-04-19,2018
123,Marcus Stoinis,29,15,193.33,2,2,MI,Holkar Cricket Stadium,2018-05-04,2018
124,Karun Nair,23,12,191.66,1,2,MI,Holkar Cricket Stadium,2018-05-04,2018
125,Ishan Kishan,44,23,191.3,5,2,DC,Wankhede Stadium,2018-04-14,2018
126,Virat Kohli,57,30,190.0,7,2,RR,M. Chinnaswamy Stadium,2018-04-15,2018
127,Rishabh Pant,47,25,188.0,6,2,MI,Wankhede Stadium,2018-04-14,2018
128,Krunal Pandya,41,22,186.36,5,2,CSK,Wankhede Stadium,2018-04-07,2018
129,Sanju Samson,26,14,185.71,2,2,MI,Wankhede Stadium,2018-05-13,2018
130,Colin Munro,33,18,183.33,4,2,KKR,Arun Jaitley Stadium,2018-04-27,2018
131,Dinesh Karthik,42,23,182.6,2,2,RR,Sawai Mansingh Stadium,2018-04-18,2018
132,Suryakumar Yadav,27,15,180.0,3,2,PBKS,Wankhede Stadium,2018-05-16,2018
133,Yusuf Pathan,45,25,180.0,4,2,CSK,Wankhede Stadium,2018-05-27,2018
134,Jos Buttler,39,22,177.27,5,2,KKR,Eden Gardens,2018-05-15,2018
135,Virat Kohli,48,28,171.42,6,2,PBKS,Holkar Cricket Stadium,2018-05-14,2018
136,Hardik Pandya,36,21,171.42,3,2,RR,Wankhede Stadium,2018-05-13,2018
137,Evin Lewis,29,17,170.58,3,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2018-04-12,2018
138,Rohit Sharma,56,33,169.69,6,2,CSK,Maharashtra Cricket Association's International Stadium,2018-04-28,2018
139,Sanju Samson,37,22,168.18,2,2,DC,Sawai Mansingh Stadium,2018-04-11,2018
140,Ishan Kishan,20,12,166.66,1,2,PBKS,Wankhede Stadium,2018-05-16,2018
141,Manish Pandey,62,38,163.15,7,2,RCB,M. Chinnaswamy Stadium,2018-05-17,2018
142,Colin Munro,26,16,162.5,3,2,CSK,Maharashtra Cricket Association's International Stadium,2018-04-30,2018
143,Jos Buttler,29,18,161.11,2,2,DC,Sawai Mansingh Stadium,2018-04-11,2018
144,Sunil Narine,32,20,160.0,4,2,CSK,Eden Gardens,2018-05-03,2018
145,Rohit Sharma,24,15,160.0,1,2,PBKS,Holkar Cricket Stadium,2018-05-04,2018
146,Brendon McCullum,43,27,159.25,6,2,KKR,Eden Gardens,2018-04-08,2018
147,Chris Lynn,27,17,158.82,2,2,PBKS,Holkar Cricket Stadium,2018-05-12,2018
148,Shubman Gill,57,36,158.33,6,2,CSK,Eden Gardens,2018-05-03,2018
149,Jos Buttler,95,60,158.33,11,2,CSK,Sawai Mansingh Stadium,2018-05-11,2018
150,Mayank Agarwal,30,19,157.89,1,2,CSK,IS Bindra Stadium,2018-04-15,2018
1,Kieron Pollard,83,31,267.74,3,10,PBKS,Wankhede Stadium,2019-04-10,2019
2,Hardik Pandya,91,34,267.64,6,9,KKR,Eden Gardens,2019-04-28,2019
3,Andre Russell,65,25,260.0,2,9,RCB,Eden Gardens,2019-04-19,2019
4,Dinesh Karthik,97,50,194.0,7,9,RR,Eden Gardens,2019-04-25,2019
5,Andre Russell,80,40,200.0,6,8,MI,Eden Gardens,2019-04-28,2019
6,Andre Russell,48,13,369.23,1,7,RCB,M. Chinnaswamy Stadium,2019-04-05,2019
7,Rishabh Pant,78,27,288.88,7,7,MI,Wankhede Stadium,2019-03-24,2019
8,Jos Buttler,89,43,206.97,8,7,MI,Wankhede Stadium,2019-04-13,2019
9,Jonny Bairstow,114,56,203.57,12,7,RCB,Rajiv Gandhi Intl. Cricket Stadium,2019-03-31,2019
10,AB de Villiers,82,44,186.36,3,7,PBKS,M. Chinnaswamy Stadium,2019-04-24,2019
11,Nitish Rana,63,34,185.29,2,7,PBKS,Eden Gardens,2019-03-27,2019
12,Chris Gayle,63,36,175.0,3,7,MI,Wankhede Stadium,2019-04-10,2019
13,MS Dhoni,84,48,175.0,5,7,RCB,M. Chinnaswamy Stadium,2019-04-21,2019
14,Moeen Ali,66,28,235.71,5,6,KKR,Eden Gardens,2019-04-19,2019
15,Andre Russell,62,28,221.42,4,6,DC,Arun Jaitley Stadium,2019-03-30,2019
16,Shane Watson,96,53,181.13,9,6,SRH,Chidambaram,2019-04-23,2019
17,AB de Villiers,70,41,170.73,4,6,MI,M. Chinnaswamy Stadium,2019-03-28,2019
18,Chris Lynn,82,51,160.78,7,6,CSK,Eden Gardens,2019-04-14,2019
19,Shimron Hetmyer,75,47,159.57,4,6,SRH,M. Chinnaswamy Stadium,2019-05-04,2019
20,KL Rahul,100,64,156.25,6,6,MI,Wankhede Stadium,2019-04-10,2019
21,Andre Russell,48,17,282.35,3,5,PBKS,Eden Gardens,2019-03-27,2019
22,Rishabh Pant,49,21,233.33,2,5,SRH,ACA-VDCA Stadium,2019-05-08,2019
23,KL Rahul,71,36,197.22,7,5,CSK,IS Bindra Stadium,2019-05-05,2019
24,Chris Gayle,69,37,186.48,6,5,DC,Arun Jaitley Stadium,2019-04-20,2019
25,Nitish Rana,85,46,184.78,9,5,RCB,Eden Gardens,2019-04-19,2019
26,David Warner,100,55,181.81,5,5,RCB,Rajiv Gandhi Intl. Cricket Stadium,2019-03-31,2019
27,David Warner,67,38,176.31,3,5,KKR,Rajiv Gandhi Intl. Cricket Stadium,2019-04-21,2019
28,Nicholas Pooran,46,28,164.28,1,5,RCB,M. Chinnaswamy Stadium,2019-04-24,2019
29,Moeen Ali,50,32,156.25,1,5,MI,Wankhede Stadium,2019-04-15,2019
30,Chris Gayle,99,64,154.68,10,5,RCB,IS Bindra Stadium,2019-04-13,2019
31,KL Rahul,79,56,141.07,4,5,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-29,2019
32,Rishabh Pant,53,38,139.47,2,5,RR,Arun Jaitley Stadium,2019-05-04,2019
33,Andre Russell,49,19,257.89,4,4,SRH,Eden Gardens,2019-03-24,2019
34,Rishabh Pant,78,36,216.66,6,4,RR,Sawai Mansingh Stadium,2019-04-22,2019
35,Andre Russell,45,21,214.28,3,4,DC,Eden Gardens,2019-04-12,2019
36,AB de Villiers,63,32,196.87,5,4,KKR,M. Chinnaswamy Stadium,2019-04-05,2019
37,Martin Guptill,36,19,189.47,1,4,DC,ACA-VDCA Stadium,2019-05-08,2019
38,Jonny Bairstow,80,43,186.04,7,4,KKR,Rajiv Gandhi Intl. Cricket Stadium,2019-04-21,2019
39,Sanju Samson,102,55,185.45,10,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-03-29,2019
40,Nicholas Pooran,48,27,177.77,3,4,KKR,IS Bindra Stadium,2019-05-03,2019
41,Kieron Pollard,46,26,176.92,2,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-06,2019
42,Faf du Plessis,96,55,174.54,10,4,PBKS,IS Bindra Stadium,2019-05-05,2019
43,Virat Kohli,100,58,172.41,9,4,KKR,Eden Gardens,2019-04-19,2019
44,Quinton de Kock,29,17,170.58,0,4,CSK,Rajiv Gandhi Intl. Cricket Stadium,2019-05-12,2019
45,Shubman Gill,76,45,168.88,6,4,MI,Eden Gardens,2019-04-28,2019
46,Chris Gayle,79,47,168.08,8,4,RR,Sawai Mansingh Stadium,2019-03-25,2019
47,Chris Gayle,40,24,166.66,3,4,MI,IS Bindra Stadium,2019-03-30,2019
48,MS Dhoni,75,46,163.04,4,4,RR,Chidambaram,2019-03-31,2019
49,Kane Williamson,70,43,162.79,5,4,RCB,M. Chinnaswamy Stadium,2019-05-04,2019
50,Shane Watson,50,32,156.25,3,4,DC,ACA-VDCA Stadium,2019-05-10,2019
51,Quinton de Kock,81,52,155.76,6,4,RR,Wankhede Stadium,2019-04-13,2019
52,AB de Villiers,75,51,147.05,6,4,MI,Wankhede Stadium,2019-04-15,2019
53,Parthiv Patel,53,37,143.24,2,4,CSK,M. Chinnaswamy Stadium,2019-04-21,2019
54,Faf du Plessis,54,38,142.1,2,4,PBKS,Chidambaram,2019-04-06,2019
55,Chris Lynn,41,29,141.37,2,4,MI,Wankhede Stadium,2019-05-05,2019
56,Shane Watson,80,59,135.59,8,4,MI,Rajiv Gandhi Intl. Cricket Stadium,2019-05-12,2019
57,Virat Kohli,25,7,357.14,1,3,RR,M. Chinnaswamy Stadium,2019-04-30,2019
58,Hardik Pandya,25,8,312.5,1,3,CSK,Wankhede Stadium,2019-04-03,2019
59,Stuart Binny,33,11,300.0,2,3,PBKS,IS Bindra Stadium,2019-04-16,2019
60,Sunil Narine,24,9,266.66,1,3,PBKS,Eden Gardens,2019-03-27,2019
61,Hardik Pandya,28,11,254.54,1,3,RR,Wankhede Stadium,2019-04-13,2019
62,Ishan Kishan,21,9,233.33,0,3,RCB,Wankhede Stadium,2019-04-15,2019
63,Vijay Shankar,35,15,233.33,1,3,RR,Rajiv Gandhi Intl. Cricket Stadium,2019-03-29,2019
64,Hardik Pandya,32,14,228.57,2,3,RCB,M. Chinnaswamy Stadium,2019-03-28,2019
65,Sanju Samson,28,13,215.38,2,3,RCB,M. Chinnaswamy Stadium,2019-04-30,2019
66,Sherfane Rutherford,28,13,215.38,1,3,RCB,Arun Jaitley Stadium,2019-04-28,2019
67,Hardik Pandya,32,15,213.33,2,3,DC,Arun Jaitley Stadium,2019-04-18,2019
68,Chris Lynn,46,22,209.09,5,3,PBKS,IS Bindra Stadium,2019-05-03,2019
69,MS Dhoni,44,22,200.0,4,3,DC,Chidambaram,2019-05-01,2019
70,Nitish Rana,26,13,200.0,0,3,MI,Wankhede Stadium,2019-05-05,2019
71,Yuvraj Singh,23,12,191.66,0,3,RCB,M. Chinnaswamy Stadium,2019-03-28,2019
72,Sunil Narine,47,25,188.0,6,3,RR,Sawai Mansingh Stadium,2019-04-07,2019
73,Prithvi Shaw,99,55,180.0,12,3,KKR,Arun Jaitley Stadium,2019-03-30,2019
74,Moeen Ali,32,18,177.77,1,3,DC,M. Chinnaswamy Stadium,2019-04-07,2019
75,Ben Stokes,46,26,176.92,1,3,CSK,Chidambaram,2019-03-31,2019
76,Manish Pandey,83,49,169.38,7,3,CSK,Chidambaram,2019-04-23,2019
77,Shane Watson,44,26,169.23,4,3,DC,Arun Jaitley Stadium,2019-03-26,2019
78,Liam Livingstone,44,26,169.23,4,3,SRH,Sawai Mansingh Stadium,2019-04-27,2019
79,Ajinkya Rahane,105,63,166.66,11,3,DC,Sawai Mansingh Stadium,2019-04-22,2019
80,Colin Munro,40,24,166.66,4,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-14,2019
81,Kieron Pollard,41,25,164.0,3,3,CSK,Rajiv Gandhi Intl. Cricket Stadium,2019-05-12,2019
82,Nicholas Pooran,36,22,163.63,3,3,CSK,IS Bindra Stadium,2019-05-05,2019
83,David Warner,85,53,160.37,9,3,KKR,Eden Gardens,2019-03-24,2019
84,Chris Lynn,50,32,156.25,6,3,RR,Sawai Mansingh Stadium,2019-04-07,2019
85,Yuvraj Singh,53,35,151.42,5,3,DC,Wankhede Stadium,2019-03-24,2019
86,Vijay Shankar,27,18,150.0,0,3,RCB,M. Chinnaswamy Stadium,2019-05-04,2019
87,David Miller,59,40,147.5,5,3,KKR,Eden Gardens,2019-03-27,2019
88,Faf du Plessis,45,31,145.16,3,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-17,2019
89,Nitish Rana,68,47,144.68,8,3,SRH,Eden Gardens,2019-03-24,2019
90,Ajinkya Rahane,70,49,142.85,4,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-03-29,2019
91,Shreyas Iyer,52,37,140.54,2,3,RCB,Arun Jaitley Stadium,2019-04-28,2019
92,Rohit Sharma,67,48,139.58,6,3,CSK,Chidambaram,2019-04-26,2019
93,Jonny Bairstow,61,44,138.63,3,3,CSK,Rajiv Gandhi Intl. Cricket Stadium,2019-04-17,2019
94,Chris Gayle,30,22,136.36,2,3,RR,IS Bindra Stadium,2019-04-16,2019
95,Marcus Stoinis,46,34,135.29,2,3,PBKS,M. Chinnaswamy Stadium,2019-04-24,2019
96,MS Dhoni,58,43,134.88,2,3,RR,Sawai Mansingh Stadium,2019-04-11,2019
97,Quinton de Kock,30,23,130.43,1,3,KKR,Wankhede Stadium,2019-05-05,2019
98,Mayank Agarwal,55,43,127.9,3,3,SRH,IS Bindra Stadium,2019-04-08,2019
99,MS Dhoni,37,29,127.58,0,3,MI,Chidambaram,2019-05-07,2019
100,Ambati Rayudu,57,47,121.27,2,3,RR,Sawai Mansingh Stadium,2019-04-11,2019
101,Andre Russell,50,44,113.63,5,3,CSK,Chidambaram,2019-04-09,2019
102,Robin Uthappa,40,47,85.1,1,3,MI,Wankhede Stadium,2019-05-05,2019
103,Ravichandran Ashwin,17,4,425.0,1,2,RR,IS Bindra Stadium,2019-04-16,2019
104,Sunil Narine,25,8,312.5,3,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-21,2019
105,Ravindra Jadeja,25,10,250.0,2,2,DC,Chidambaram,2019-05-01,2019
106,Kieron Pollard,17,7,242.85,0,2,CSK,Wankhede Stadium,2019-04-03,2019
107,Hardik Pandya,37,16,231.25,5,2,RCB,Wankhede Stadium,2019-04-15,2019
108,Sam Curran,55,24,229.16,7,2,KKR,IS Bindra Stadium,2019-05-03,2019
109,Vijay Shankar,25,11,227.27,2,2,DC,ACA-VDCA Stadium,2019-05-08,2019
110,Jofra Archer,27,12,225.0,2,2,KKR,Eden Gardens,2019-04-25,2019
111,Jofra Archer,24,11,218.18,1,2,CSK,Chidambaram,2019-03-31,2019
112,Mayank Agarwal,26,12,216.66,1,2,RR,IS Bindra Stadium,2019-04-16,2019
113,Nicholas Pooran,21,10,210.0,2,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-29,2019
114,Mayank Agarwal,43,21,204.76,4,2,MI,IS Bindra Stadium,2019-03-30,2019
115,Prithvi Shaw,14,7,200.0,0,2,KKR,Eden Gardens,2019-04-12,2019
116,Shikhar Dhawan,54,27,200.0,8,2,RR,Sawai Mansingh Stadium,2019-04-22,2019
117,Mohammad Nabi,20,10,200.0,0,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2019-04-29,2019
118,David Warner,69,37,186.48,9,2,RR,Rajiv Gandhi Intl. Cricket Stadium,2019-03-29,2019
119,Chris Lynn,54,29,186.2,8,2,MI,Eden Gardens,2019-04-28,2019
120,Suryakumar Yadav,26,14,185.71,2,2,KKR,Eden Gardens,2019-04-28,2019
121,Shubman Gill,18,10,180.0,0,2,SRH,Eden Gardens,2019-03-24,2019
122,Parthiv Patel,43,24,179.16,7,2,PBKS,M. Chinnaswamy Stadium,2019-04-24,2019
123,Axar Patel,23,13,176.92,1,2,SRH,Arun Jaitley Stadium,2019-04-04,2019
124,Virat Kohli,84,49,171.42,9,2,KKR,M. Chinnaswamy Stadium,2019-04-05,2019
125,Andre Russell,24,14,171.42,2,2,PBKS,IS Bindra Stadium,2019-05-03,2019
126,Suryakumar Yadav,46,27,170.37,5,2,KKR,Wankhede Stadium,2019-05-05,2019
127,Andre Russell,15,9,166.66,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-21,2019
128,Shubman Gill,65,39,166.66,7,2,DC,Eden Gardens,2019-04-12,2019
129,Vijay Shankar,40,24,166.66,2,2,KKR,Eden Gardens,2019-03-24,2019
130,Shreyas Iyer,15,9,166.66,0,2,RR,Arun Jaitley Stadium,2019-05-04,2019
131,Robin Uthappa,26,16,162.5,1,2,RR,Sawai Mansingh Stadium,2019-04-07,2019
132,Nitish Rana,37,23,160.86,1,2,RCB,M. Chinnaswamy Stadium,2019-04-05,2019
133,Jos Buttler,69,43,160.46,10,2,PBKS,Sawai Mansingh Stadium,2019-03-25,2019
134,AB de Villiers,59,38,155.26,5,2,PBKS,IS Bindra Stadium,2019-04-13,2019
135,Mohammad Nabi,31,20,155.0,2,2,MI,Wankhede Stadium,2019-05-02,2019
136,Shikhar Dhawan,97,63,153.96,11,2,KKR,Eden Gardens,2019-04-12,2019
137,Quinton de Kock,60,39,153.84,6,2,PBKS,IS Bindra Stadium,2019-03-30,2019
138,Quinton de Kock,40,26,153.84,5,2,RCB,Wankhede Stadium,2019-04-15,2019
139,Chris Gayle,20,13,153.84,2,2,KKR,Eden Gardens,2019-03-27,2019
140,Riyan Parag,47,31,151.61,5,2,KKR,Eden Gardens,2019-04-25,2019
141,Manish Pandey,71,47,151.06,8,2,MI,Wankhede Stadium,2019-05-02,2019
142,Rishabh Pant,39,26,150.0,3,2,PBKS,IS Bindra Stadium,2019-04-01,2019
143,Shivam Dube,24,16,150.0,0,2,DC,Arun Jaitley Stadium,2019-04-28,2019
144,Rishabh Pant,46,31,148.38,4,2,KKR,Eden Gardens,2019-04-12,2019
145,David Miller,40,27,148.14,2,2,RR,IS Bindra Stadium,2019-04-16,2019
146,Rohit Sharma,28,19,147.36,2,2,RCB,Wankhede Stadium,2019-04-15,2019
147,Prithvi Shaw,56,38,147.36,6,2,SRH,ACA-VDCA Stadium,2019-05-08,2019
148,Sanju Samson,22,15,146.66,0,2,KKR,Eden Gardens,2019-04-25,2019
149,David Warner,81,56,144.64,7,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2019-04-29,2019
150,David Miller,43,30,143.33,4,2,DC,IS Bindra Stadium,2019-04-01,2019
1,Sanju Samson,74,32,231.25,1,9,CSK,Sharjah Cricket Stadium,2020-09-22,2020
2,Ishan Kishan,99,58,170.68,2,9,RCB,Dubai International Stadium,2020-09-28,2020
3,Manish Pandey,83,47,176.59,4,8,RR,Dubai International Stadium,2020-10-22,2020
4,Chris Gayle,99,63,157.14,6,8,RR,Zayed Cricket Stadium,2020-10-30,2020
5,Hardik Pandya,60,21,285.71,2,7,RR,Zayed Cricket Stadium,2020-10-25,2020
6,Mayank Agarwal,106,50,212.0,10,7,RR,Sharjah Cricket Stadium,2020-09-27,2020
7,Nicholas Pooran,77,37,208.1,5,7,SRH,Dubai International Stadium,2020-10-08,2020
8,Sanju Samson,85,42,202.38,4,7,PBKS,Sharjah Cricket Stadium,2020-09-27,2020
9,Faf du Plessis,72,37,194.59,1,7,RR,Sharjah Cricket Stadium,2020-09-22,2020
10,KL Rahul,132,69,191.3,14,7,RCB,Dubai International Stadium,2020-09-24,2020
11,Rahul Tewatia,53,31,170.96,0,7,PBKS,Sharjah Cricket Stadium,2020-09-27,2020
12,AB de Villiers,55,22,250.0,1,6,RR,Dubai International Stadium,2020-10-17,2020
13,Shreyas Iyer,88,38,231.57,7,6,KKR,Sharjah Cricket Stadium,2020-10-03,2020
14,AB de Villiers,73,33,221.21,5,6,KKR,Sharjah Cricket Stadium,2020-10-12,2020
15,Eoin Morgan,68,35,194.28,5,6,RR,Dubai International Stadium,2020-11-01,2020
16,Jonny Bairstow,97,55,176.36,7,6,PBKS,Dubai International Stadium,2020-10-08,2020
17,Rohit Sharma,80,54,148.14,3,6,KKR,Zayed Cricket Stadium,2020-09-23,2020
18,Hardik Pandya,37,14,264.28,0,5,DC,Dubai International Stadium,2020-11-05,2020
19,Kieron Pollard,60,24,250.0,3,5,RCB,Dubai International Stadium,2020-09-28,2020
20,Eoin Morgan,44,18,244.44,1,5,DC,Sharjah Cricket Stadium,2020-10-03,2020
21,Shimron Hetmyer,45,24,187.5,1,5,RR,Sharjah Cricket Stadium,2020-10-09,2020
22,Ishan Kishan,68,37,183.78,6,5,CSK,Sharjah Cricket Stadium,2020-10-23,2020
23,Chris Gayle,51,29,175.86,2,5,KKR,Sharjah Cricket Stadium,2020-10-26,2020
24,Jos Buttler,70,44,159.09,4,5,MI,Zayed Cricket Stadium,2020-10-06,2020
25,KL Rahul,61,49,124.48,1,5,RCB,Sharjah Cricket Stadium,2020-10-15,2020
26,Chris Gayle,53,45,117.77,1,5,RCB,Sharjah Cricket Stadium,2020-10-15,2020
27,Jofra Archer,27,8,337.5,0,4,CSK,Sharjah Cricket Stadium,2020-09-22,2020
28,Kieron Pollard,34,12,283.33,1,4,PBKS,Dubai International Stadium,2020-10-18,2020
29,Pat Cummins,33,12,275.0,1,4,MI,Zayed Cricket Stadium,2020-09-23,2020
30,Ravindra Jadeja,33,13,253.84,0,4,DC,Sharjah Cricket Stadium,2020-10-17,2020
31,Kieron Pollard,47,20,235.0,3,4,PBKS,Zayed Cricket Stadium,2020-10-01,2020
32,AB de Villiers,55,24,229.16,4,4,MI,Dubai International Stadium,2020-09-28,2020
33,Deepak Hooda,62,30,206.66,3,4,CSK,Zayed Cricket Stadium,2020-11-01,2020
34,Sunil Narine,64,32,200.0,6,4,DC,Zayed Cricket Stadium,2020-10-24,2020
35,Ambati Rayudu,45,25,180.0,1,4,DC,Sharjah Cricket Stadium,2020-10-17,2020
36,Virat Kohli,90,52,173.07,4,4,CSK,Dubai International Stadium,2020-10-10,2020
37,Quinton de Kock,67,39,171.79,4,4,SRH,Sharjah Cricket Stadium,2020-10-04,2020
38,Nitish Rana,58,35,165.71,4,4,DC,Sharjah Cricket Stadium,2020-10-03,2020
39,Kieron Pollard,41,25,164.0,2,4,SRH,Sharjah Cricket Stadium,2020-11-03,2020
40,Prithvi Shaw,66,41,160.97,4,4,KKR,Sharjah Cricket Stadium,2020-10-03,2020
41,Shane Watson,33,21,157.14,1,4,RR,Sharjah Cricket Stadium,2020-09-22,2020
42,Kane Williamson,67,45,148.88,5,4,DC,Zayed Cricket Stadium,2020-11-08,2020
43,Mayank Agarwal,89,60,148.33,7,4,DC,Dubai International Stadium,2020-09-20,2020
44,Steve Smith,69,47,146.8,4,4,CSK,Sharjah Cricket Stadium,2020-09-22,2020
45,Nitish Rana,87,61,142.62,10,4,CSK,Dubai International Stadium,2020-10-29,2020
46,Rohit Sharma,68,51,133.33,5,4,DC,Dubai International Stadium,2020-11-10,2020
47,Marcus Stoinis,39,30,130.0,0,4,RR,Sharjah Cricket Stadium,2020-10-09,2020
48,Shubman Gill,57,45,126.66,3,4,PBKS,Sharjah Cricket Stadium,2020-10-26,2020
49,Axar Patel,21,5,420.0,0,3,CSK,Sharjah Cricket Stadium,2020-10-17,2020
50,Chris Morris,25,8,312.5,1,3,PBKS,Sharjah Cricket Stadium,2020-10-15,2020
51,Nicholas Pooran,25,8,312.5,1,3,RR,Sharjah Cricket Stadium,2020-09-27,2020
52,Ravindra Jadeja,31,11,281.81,2,3,KKR,Dubai International Stadium,2020-10-29,2020
53,Shivam Dube,27,10,270.0,1,3,MI,Dubai International Stadium,2020-09-28,2020
54,Jason Holder,26,10,260.0,1,3,RCB,Sharjah Cricket Stadium,2020-10-31,2020
55,Marcus Stoinis,53,21,252.38,7,3,PBKS,Dubai International Stadium,2020-09-20,2020
56,Andre Russell,25,11,227.27,1,3,RR,Dubai International Stadium,2020-11-01,2020
57,Rahul Tripathi,36,16,225.0,3,3,DC,Sharjah Cricket Stadium,2020-10-03,2020
58,Nicholas Pooran,22,10,220.0,0,3,RR,Zayed Cricket Stadium,2020-10-30,2020
59,Rahul Tewatia,24,12,200.0,0,3,RCB,Zayed Cricket Stadium,2020-10-03,2020
60,Nicholas Pooran,33,17,194.11,1,3,CSK,Dubai International Stadium,2020-10-04,2020
61,Kieron Pollard,25,13,192.3,0,3,SRH,Sharjah Cricket Stadium,2020-10-04,2020
62,Ben Stokes,50,26,192.3,6,3,PBKS,Zayed Cricket Stadium,2020-10-30,2020
63,Sanju Samson,48,25,192.0,4,3,PBKS,Zayed Cricket Stadium,2020-10-30,2020
64,Nicholas Pooran,53,28,189.28,6,3,DC,Dubai International Stadium,2020-10-20,2020
65,Suryakumar Yadav,79,43,183.72,10,3,RCB,Zayed Cricket Stadium,2020-10-28,2020
66,Ishan Kishan,55,30,183.33,4,3,DC,Dubai International Stadium,2020-11-05,2020
67,Mayank Agarwal,45,25,180.0,4,3,RCB,Sharjah Cricket Stadium,2020-10-15,2020
68,Ben Stokes,107,60,178.33,14,3,MI,Zayed Cricket Stadium,2020-10-25,2020
69,Quinton de Kock,78,44,177.27,9,3,KKR,Zayed Cricket Stadium,2020-10-16,2020
70,Sanju Samson,54,31,174.19,4,3,MI,Zayed Cricket Stadium,2020-10-25,2020
71,Shikhar Dhawan,106,61,173.77,12,3,PBKS,Dubai International Stadium,2020-10-20,2020
72,Andre Russell,24,14,171.42,0,3,RR,Dubai International Stadium,2020-09-30,2020
73,MS Dhoni,29,17,170.58,0,3,RR,Sharjah Cricket Stadium,2020-09-22,2020
74,Rahul Tripathi,81,51,158.82,8,3,CSK,Zayed Cricket Stadium,2020-10-07,2020
75,Shane Watson,83,53,156.6,11,3,PBKS,Dubai International Stadium,2020-10-04,2020
76,Rohit Sharma,70,45,155.55,8,3,PBKS,Zayed Cricket Stadium,2020-10-01,2020
77,Ishan Kishan,72,47,153.19,8,3,DC,Dubai International Stadium,2020-10-31,2020
78,Rohit Sharma,35,23,152.17,2,3,RR,Zayed Cricket Stadium,2020-10-06,2020
79,KL Rahul,77,51,150.98,7,3,MI,Dubai International Stadium,2020-10-18,2020
80,Tom Curran,54,36,150.0,2,3,KKR,Dubai International Stadium,2020-09-30,2020
81,Ambati Rayudu,71,48,147.91,6,3,MI,Zayed Cricket Stadium,2020-09-19,2020
